Word,Count,Year
survive,3,2006
prove,3,2006
gentleman,3,2006
cup,3,2006
pool,3,2006
chillin,3,2006
drunk,3,2006
mess,3,2006
naw,3,2006
quickly,3,2006
pretend,3,2006
thats,3,2006
force,3,2006
fear,3,2006
raise,3,2006
garden,3,2006
moved,3,2006
weak,3,2006
rise,3,2006
present,3,2006
changed,3,2006
tongue,3,2006
paid,3,2006
supposed,3,2006
thank,3,2006
bubba,3,2006
sell,3,2006
flash,3,2006
ago,3,2006
hi,3,2006
stuff,3,2006
pack,3,2006
mack,3,2006
swell,3,2006
yah,3,2006
album,3,2006
stray,3,2006
sidewalk,3,2006
singin,3,2006
count,3,2006
mention,3,2006
pump,3,2006
trip,3,2006
career,3,2006
singing,3,2006
obvious,3,2006
showed,3,2006
breathe,3,2006
use,3,2006
fifty,3,2006
teach,3,2006
messed,3,2006
knock,3,2006
mirror,3,2006
hunger,3,2006
fading,3,2006
boyfriend,3,2006
dress,3,2006
watching,3,2006
lucky,3,2006
tall,3,2006
pearl,3,2006
dinner,3,2006
wrote,3,2006
sand,3,2006
layin,3,2006
scene,3,2006
truck,3,2006
grow,3,2006
happens,3,2006
spent,3,2006
lane,3,2006
stage,3,2006
dim,3,2006
stone,3,2006
los,3,2006
estn,3,2006
m,3,2006
dale,3,2006
un,3,2006
te,3,2006
rap,3,2006
hmm,3,2006
deadly,3,2006
ow,3,2006
bye,3,2006
finally,3,2006
whats,3,2006
bite,3,2006
breaking,3,2006
award,3,2006
dad,3,2006
screamin,3,2006
angry,3,2006
arguing,3,2006
system,2,2006
blink,2,2006
worthless,2,2006
performer,2,2006
steam,2,2006
fish,2,2006
jamaica,2,2006
exposed,2,2006
dis,2,2006
bless,2,2006
confess,2,2006
speed,2,2006
fred,2,2006
card,2,2006
expect,2,2006
dead,2,2006
level,2,2006
recognize,2,2006
drivin,2,2006
brilliant,2,2006
fucking,2,2006
wise,2,2006
reading,2,2006
uno,2,2006
do,2,2006
tres,2,2006
cuatro,2,2006
attraction,2,2006
tension,2,2006
fail,2,2006
explain,2,2006
noche,2,2006
read,2,2006
beginning,2,2006
pen,2,2006
echo,2,2006
twice,2,2006
looked,2,2006
fun,2,2006
probably,2,2006
maximum,2,2006
speaker,2,2006
security,2,2006
oak,2,2006
focus,2,2006
spark,2,2006
upset,2,2006
plenty,2,2006
crooked,2,2006
screw,2,2006
message,2,2006
touched,2,2006
chrome,2,2006
special,2,2006
slave,2,2006
background,2,2006
winner,2,2006
wood,2,2006
checkin,2,2006
deal,2,2006
thin,2,2006
jay,2,2006
vvs,2,2006
twenty,2,2006
chill,2,2006
yellow,2,2006
fruit,2,2006
box,2,2006
bang,2,2006
bill,2,2006
cable,2,2006
becoming,2,2006
spring,2,2006
toy,2,2006
noise,2,2006
age,2,2006
sixteen,2,2006
dig,2,2006
fix,2,2006
yung,2,2006
near,2,2006
chop,2,2006
patron,2,2006
pistol,2,2006
frank,2,2006
seven,2,2006
recruit,2,2006
em,2,2006
stuntin,2,2006
share,2,2006
aggressive,2,2006
tiny,2,2006
lesson,2,2006
church,2,2006
wedding,2,2006
poor,2,2006
marriage,2,2006
deceiving,2,2006
aside,2,2006
sea,2,2006
grey,2,2006
wear,2,2006
business,2,2006
news,2,2006
spray,2,2006
aah,2,2006
cali,2,2006
death,2,2006
eleven,2,2006
jon,2,2006
twist,2,2006
bay,2,2006
snappin,2,2006
groove,2,2006
seein,2,2006
brand,2,2006
tool,2,2006
ol,2,2006
perfect,2,2006
doctor,2,2006
doc,2,2006
throwing,2,2006
pant,2,2006
rotation,2,2006
joe,2,2006
pill,2,2006
teddy,2,2006
shop,2,2006
cross,2,2006
killer,2,2006
grown,2,2006
folk,2,2006
dont,2,2006
blame,2,2006
slip,2,2006
hears,2,2006
choice,2,2006
followed,2,2006
cloud,2,2006
date,2,2006
upon,2,2006
confused,2,2006
weakness,2,2006
wipe,2,2006
tense,2,2006
giving,2,2006
ledge,2,2006
eh,2,2006
worse,2,2006
barely,2,2006
romantic,2,2006
si,2,2006
spine,2,2006
bomb,2,2006
pulled,2,2006
fuckin,2,2006
busta,2,2006
bigger,2,2006
win,2,2006
super,2,2006
ambition,2,2006
fry,2,2006
paper,2,2006
sweat,2,2006
wet,2,2006
frame,2,2006
k,2,2006
whoop,2,2006
vibe,2,2006
double,2,2006
belong,2,2006
dawn,2,2006
illusion,2,2006
sway,2,2006
photograph,2,2006
grew,2,2006
hated,2,2006
burned,2,2006
kim,2,2006
missed,2,2006
fell,2,2006
watched,2,2006
exactly,2,2006
breakin,2,2006
private,2,2006
butter,2,2006
mike,2,2006
jones,2,2006
eyed,2,2006
pea,2,2006
family,2,2006
sitting,2,2006
tighter,2,2006
aw,2,2006
homie,2,2006
headed,2,2006
slap,2,2006
shining,2,2006
doll,2,2006
mug,2,2006
gut,2,2006
glow,2,2006
rich,2,2006
rubber,2,2006
video,2,2006
sent,2,2006
thrown,2,2006
hustle,2,2006
sucker,2,2006
jealous,2,2006
laced,2,2006
vein,2,2006
case,2,2006
endless,2,2006
field,2,2006
mob,2,2006
smart,2,2006
nerve,2,2006
mercedes,2,2006
blind,2,2006
judge,2,2006
serious,2,2006
base,2,2006
band,2,2006
stopped,2,2006
fair,2,2006
limit,2,2006
pro,2,2006
c,2,2006
lit,2,2006
neon,2,2006
holler,2,2006
bunch,2,2006
regular,2,2006
table,2,2006
lifestyle,2,2006
mornin,2,2006
represents,2,2006
fan,2,2006
strip,2,2006
finish,2,2006
route,2,2006
ayo,2,2006
harlem,2,2006
closin,2,2006
afford,2,2006
cost,2,2006
heavy,2,2006
crowd,2,2006
american,2,2006
cream,2,2006
drawer,2,2006
lately,2,2006
darlin,2,2006
fool,2,2006
third,2,2006
swingin,2,2006
complete,2,2006
john,2,2006
bim,2,2006
spending,2,2006
telephone,2,2006
ringin,2,2006
wild,2,2006
una,2,2006
hay,2,2006
pa,2,2006
called,2,2006
difference,2,2006
travel,2,2006
hesitate,2,2006
blood,2,2006
memphis,2,2006
load,2,2006
sober,2,2006
christmas,2,2006
faith,2,2006
sorry,2,2006
shinin,2,2006
stripe,2,2006
rapper,2,2006
lyin,2,2006
actually,2,2006
picked,2,2006
sounded,2,2006
war,2,2006
seemed,2,2006
alive,2,2006
cent,2,2006
heh,2,2006
vision,2,2006
thousand,2,2006
nightmare,2,2006
bird,2,2006
glory,2,2006
large,2,2006
bread,2,2006
spite,2,2006
coin,2,2006
tick,2,2006
tennessee,2,2006
juicy,2,2006
mary,2,2006
rainy,2,2006
wrinkle,2,2006
laughin,2,2006
despair,2,2006
silly,2,2006
ticking,2,2006
peep,2,2006
captain,2,2006
gray,1,2006
coffee,1,2006
forty,1,2006
remedy,1,2006
strange,1,2006
flavor,1,2006
grady,1,2006
discover,1,2006
choke,1,2006
spoke,1,2006
daytime,1,2006
curious,1,2006
cute,1,2006
thomas,1,2006
health,1,2006
trash,1,2006
steve,1,2006
nash,1,2006
pure,1,2006
smiled,1,2006
subway,1,2006
shared,1,2006
refugee,1,2006
fighting,1,2006
moving,1,2006
driving,1,2006
idea,1,2006
unexpected,1,2006
ending,1,2006
tradition,1,2006
pleasant,1,2006
emotion,1,2006
advice,1,2006
hero,1,2006
limb,1,2006
coincidence,1,2006
gleam,1,2006
send,1,2006
jack,1,2006
twistin,1,2006
cd,1,2006
except,1,2006
holy,1,2006
gin,1,2006
wonderin,1,2006
regard,1,2006
dodge,1,2006
charge,1,2006
texas,1,2006
glove,1,2006
realize,1,2006
mood,1,2006
cruise,1,2006
sue,1,2006
bookin,1,2006
findin,1,2006
slack,1,2006
lack,1,2006
dc,1,2006
destiny,1,2006
amazement,1,2006
braggin,1,2006
patience,1,2006
pace,1,2006
bore,1,2006
tease,1,2006
underground,1,2006
hill,1,2006
soldier,1,2006
wiggle,1,2006
chemistry,1,2006
build,1,2006
overnight,1,2006
swore,1,2006
invisible,1,2006
penny,1,2006
jelly,1,2006
disco,1,2006
gleaming,1,2006
chewing,1,2006
smiling,1,2006
showing,1,2006
success,1,2006
total,1,2006
salad,1,2006
george,1,2006
loop,1,2006
lou,1,2006
brick,1,2006
bright,1,2006
eyesight,1,2006
mold,1,2006
cue,1,2006
rearrange,1,2006
stranger,1,2006
soften,1,2006
disregard,1,2006
argument,1,2006
canyon,1,2006
suddenly,1,2006
sight,1,2006
torch,1,2006
relax,1,2006
hardly,1,2006
kin,1,2006
definitely,1,2006
wearing,1,2006
whispering,1,2006
nap,1,2006
machine,1,2006
ridiculous,1,2006
calendar,1,2006
marked,1,2006
july,1,2006
reminds,1,2006
er,1,2006
spend,1,2006
counting,1,2006
deuce,1,2006
donald,1,2006
action,1,2006
knuckle,1,2006
butterfly,1,2006
trail,1,2006
surprise,1,2006
habit,1,2006
strike,1,2006
issue,1,2006
course,1,2006
dancer,1,2006
presence,1,2006
unfair,1,2006
tummy,1,2006
knot,1,2006
common,1,2006
imagine,1,2006
exchanging,1,2006
waiter,1,2006
groom,1,2006
bride,1,2006
ahead,1,2006
completely,1,2006
pouring,1,2006
speech,1,2006
mississippi,1,2006
poppa,1,2006
alabama,1,2006
louisiana,1,2006
robbin,1,2006
runner,1,2006
rebel,1,2006
merry,1,2006
barrel,1,2006
metal,1,2006
fighter,1,2006
brighter,1,2006
died,1,2006
north,1,2006
badlands,1,2006
fired,1,2006
status,1,2006
bouncin,1,2006
dumb,1,2006
reachin,1,2006
jerk,1,2006
rocky,1,2006
example,1,2006
everytime,1,2006
freeze,1,2006
sock,1,2006
pat,1,2006
cha,1,2006
til,1,2006
temptation,1,2006
nasty,1,2006
roof,1,2006
bother,1,2006
dressed,1,2006
trade,1,2006
sort,1,2006
innocence,1,2006
lower,1,2006
grant,1,2006
searching,1,2006
sorrow,1,2006
preparing,1,2006
cheek,1,2006
reluctantly,1,2006
asks,1,2006
chasin,1,2006
grace,1,2006
clue,1,2006
castle,1,2006
cloudy,1,2006
talked,1,2006
strength,1,2006
passed,1,2006
stuttered,1,2006
joke,1,2006
weighed,1,2006
versus,1,2006
fold,1,2006
resort,1,2006
sympathy,1,2006
form,1,2006
beauty,1,2006
ass,1,2006
given,1,2006
sunday,1,2006
bowl,1,2006
michael,1,2006
punk,1,2006
birthday,1,2006
sleeve,1,2006
took,1,2006
pourin,1,2006
carried,1,2006
forgot,1,2006
invite,1,2006
thankful,1,2006
curve,1,2006
swimming,1,2006
backstroke,1,2006
stroke,1,2006
genius,1,2006
meaning,1,2006
member,1,2006
bbc,1,2006
original,1,2006
center,1,2006
distracting,1,2006
flop,1,2006
freely,1,2006
joy,1,2006
betty,1,2006
chose,1,2006
twelve,1,2006
gear,1,2006
guarantee,1,2006
breast,1,2006
pleasure,1,2006
buried,1,2006
treasure,1,2006
yonder,1,2006
cook,1,2006
dun,1,2006
develop,1,2006
rope,1,2006
rev,1,2006
luck,1,2006
stir,1,2006
measure,1,2006
habla,1,2006
dusk,1,2006
forth,1,2006
wonderful,1,2006
tempted,1,2006
ought,1,2006
cole,1,2006
joey,1,2006
owner,1,2006
fixed,1,2006
dozen,1,2006
graduate,1,2006
arcade,1,2006
blew,1,2006
someday,1,2006
kissed,1,2006
nearly,1,2006
forced,1,2006
ashamed,1,2006
endlessly,1,2006
worried,1,2006
goddess,1,2006
ceiling,1,2006
stayin,1,2006
gift,1,2006
earth,1,2006
whenever,1,2006
paula,1,2006
heartbeat,1,2006
son,1,2006
ii,1,2006
smokey,1,2006
robinson,1,2006
miracle,1,2006
volume,1,2006
quit,1,2006
normal,1,2006
working,1,2006
halloween,1,2006
pile,1,2006
filling,1,2006
planning,1,2006
longer,1,2006
useless,1,2006
closer,1,2006
situation,1,2006
waited,1,2006
asked,1,2006
desire,1,2006
mr,1,2006
gum,1,2006
jolly,1,2006
geeked,1,2006
summertime,1,2006
shy,1,2006
waddle,1,2006
ole,1,2006
split,1,2006
scare,1,2006
mark,1,2006
po,1,2006
job,1,2006
workin,1,2006
hose,1,2006
pullin,1,2006
order,1,2006
toss,1,2006
latin,1,2006
broad,1,2006
china,1,2006
shiny,1,2006
designer,1,2006
doubt,1,2006
slightly,1,2006
lightning,1,2006
nike,1,2006
likely,1,2006
hug,1,2006
leather,1,2006
fist,1,2006
scary,1,2006
believed,1,2006
bury,1,2006
unnecessary,1,2006
square,1,2006
fooled,1,2006
tube,1,2006
drag,1,2006
partner,1,2006
knocked,1,2006
eating,1,2006
trace,1,2006
prison,1,2006
iron,1,2006
heaven,1,2006
wing,1,2006
detail,1,2006
apparently,1,2006
mc,1,2006
sweetest,1,2006
keeping,1,2006
dash,1,2006
collar,1,2006
bid,1,2006
richard,1,2006
diggin,1,2006
p,1,2006
yay,1,2006
shook,1,2006
stepped,1,2006
satellite,1,2006
misused,1,2006
rear,1,2006
view,1,2006
faster,1,2006
fiction,1,2006
miserable,1,2006
vine,1,2006
grape,1,2006
liar,1,2006
tradin,1,2006
legend,1,2006
salt,1,2006
rice,1,2006
cousin,1,2006
affection,1,2006
fuel,1,2006
suspicion,1,2006
drama,1,2006
cherish,1,2006
steel,1,2006
shade,1,2006
learn,1,2006
twisted,1,2006
ten,1,2006
marry,1,2006
hour,1,2006
hole,1,2006
kiddin,1,2006
boomerang,1,2006
um,1,2006
opposite,1,2006
mist,1,2006
nine,1,2006
mac,1,2006
motor,1,2006
rover,1,2006
pork,1,2006
smoking,1,2006
crayon,1,2006
spin,1,2006
ahh,1,2006
berlin,1,2006
whirlwind,1,2006
drought,1,2006
sandal,1,2006
atlanta,1,2006
grandma,1,2006
glazed,1,2006
haze,1,2006
alligator,1,2006
position,1,2006
aboard,1,2006
express,1,2006
kitchen,1,2006
interesting,1,2006
symphony,1,2006
note,1,2006
jt,1,2006
peru,1,2006
japan,1,2006
ruin,1,2006
candle,1,2006
cancel,1,2006
vacation,1,2006
tie,1,2006
bart,1,2006
pair,1,2006
aftermath,1,2006
wasted,1,2006
puke,1,2006
bathroom,1,2006
sink,1,2006
routine,1,2006
toilet,1,2006
conversation,1,2006
weapon,1,2006
continue,1,2006
menace,1,2006
apple,1,2006
eatin,1,2006
finest,1,2006
tho,1,2006
outta,1,2006
instead,1,2006
crushed,1,2006
either,1,2006
stressed,1,2006
extra,1,2006
coolest,1,2006
blown,1,2006
lift,1,2006
especially,1,2006
dressin,1,2006
thanks,1,2006
flag,1,2006
jewel,1,2006
beating,1,2006
winnin,1,2006
cheating,1,2006
meeting,1,2006
parking,1,2006
packed,1,2006
cracked,1,2006
dull,1,2006
banger,1,2006
climb,1,2006
woodie,1,2006
creep,1,2006
shall,1,2006
pal,1,2006
eminem,1,2006
sunrise,1,2006
sunset,1,2006
bitty,1,2006
favorite,1,2006
growin,1,2006
genie,1,2006
searchin,1,2006
ended,1,2006
fancy,1,2006
friction,1,2006
dot,1,2006
dynamic,1,2006
duo,1,2006
building,1,2006
bike,1,2006
swinging,1,2006
bikini,1,2006
traffic,1,2006
tempo,1,2006
laid,1,2006
groupie,1,2006
rat,1,2006
race,1,2006
madame,1,2006
gypsy,1,2006
twilight,1,2006
pot,1,2006
seed,1,2006
lived,1,2006
begging,1,2006
prayer,1,2006
quick,1,2006
throne,1,2006
suppose,1,2006
bell,1,2006
smell,1,2006
chanel,1,2006
spell,1,2006
movement,1,2006
single,1,2006
wrap,1,2006
strap,1,2006
con,1,2006
dame,1,2006
pasa,1,2006
esto,1,2006
era,1,2006
dar,1,2006
deja,1,2006
scarface,1,2006
ni,1,2006
soy,1,2006
magazine,1,2006
juan,1,2006
hurtin,1,2006
brooklyn,1,2006
sting,1,2006
helplessly,1,2006
reminisce,1,2006
glimpse,1,2006
unusual,1,2006
study,1,2006
scale,1,2006
chicago,1,2006
factory,1,2006
haunt,1,2006
brave,1,2006
soar,1,2006
distant,1,2006
shore,1,2006
believing,1,2006
jaded,1,2006
victim,1,2006
paradise,1,2006
friday,1,2006
eve,1,2006
gasoline,1,2006
spinnin,1,2006
sheet,1,2006
glass,1,2006
threw,1,2006
colder,1,2006
cried,1,2006
sleepin,1,2006
bowed,1,2006
jim,1,2006
latest,1,2006
nod,1,2006
breeze,1,2006
engine,1,2006
fitted,1,2006
maserati,1,2006
kept,1,2006
careful,1,2006
curly,1,2006
crime,1,2006
grind,1,2006
impressed,1,2006
unless,1,2006
bush,1,2006
magnum,1,2006
belt,1,2006
rhyme,1,2006
fifteen,1,2006
arabian,1,2006
murder,1,2006
investigation,1,2006
worked,1,2006
food,1,2006
merchandise,1,2006
merchant,1,2006
master,1,2006
disguise,1,2006
foolish,1,2006
mission,1,2006
impossible,1,2006
homeboy,1,2006
gay,1,2006
prez,1,2006
league,1,2006
great,1,2006
solution,1,2006
layer,1,2006
human,1,2006
smith,1,2006
monday,1,2006
afternoon,1,2006
calling,1,2006
uptight,1,2006
l,1,2006
pressure,1,2006
crawl,1,2006
dropping,1,2006
tape,1,2006
pride,1,2006
helped,1,2006
tore,1,2006
wont,1,2006
opinion,1,2006
suicide,1,2006
ill,1,2006
wave,1,2006
kicking,1,2006
whispered,1,2006
spinning,1,2006
seventh,1,2006
grade,1,2006
anxious,1,2006
ahhh,1,2006
tightly,1,2006
lee,1,2006
soft,1,2006
sold,1,2006
stepping,1,2006
latch,1,2006
shirt,1,2006
sport,1,2006
ali,1,2006
brightly,1,2006
role,1,2006
carpet,1,2006
pipe,1,2006
dang,1,2006
crush,1,2006
misunderstood,1,2006
power,1,2006
neighbor,1,2006
ribbon,1,2006
television,1,2006
information,1,2006
generation,1,2006
rule,1,2006
jeezy,1,2006
dove,1,2006
budge,1,2006
feed,1,2006
appetite,1,2006
pie,1,2006
animal,1,2006
cage,1,2006
cheat,1,2006
played,1,2006
tax,1,2006
saggin,1,2006
living,1,2006
surrounded,1,2006
posse,1,2006
joint,1,2006
r,1,2006
weekend,1,2006
natural,1,2006
relate,1,2006
likechorus,1,2006
firmly,1,2006
built,1,2006
opps,1,2006
cheated,1,2006
mask,1,2006
louder,1,2006
critical,1,2006
clever,1,2006
halfway,1,2006
peanut,1,2006
tea,1,2006
fee,1,2006
ted,1,2006
expression,1,2006
literally,1,2006
armor,1,2006
destroy,1,2006
source,1,2006
spitting,1,2006
image,1,2006
necklace,1,2006
spotlight,1,2006
bow,1,2006
glance,1,2006
lied,1,2006
applause,1,2006
crash,1,2006
ash,1,2006
wink,1,2006
history,1,2006
juice,1,2006
tone,1,2006
ghetto,1,2006
gripping,1,2006
grain,1,2006
sipping,1,2006
changing,1,2006
drinking,1,2006
messing,1,2006
denzel,1,2006
fog,1,2006
buying,1,2006
spy,1,2006
jane,1,2006
reggie,1,2006
miller,1,2006
constantly,1,2006
bro,1,2006
sprinkle,1,2006
lumberjack,1,2006
needing,1,2006
shoot,1,2006
hurting,1,2006
cutest,1,2006
fussing,1,2006
seriously,1,2006
exciting,1,2006
notice,1,2006
replaced,1,2006
queen,1,2006
selling,1,2006
waist,1,2006
escape,1,2006
mansion,1,2006
fate,1,2006
advantage,1,2006
kissing,1,2006
awhile,1,2006
decided,1,2006
court,1,2006
happened,1,2006
president,1,2006
dancing,1,2006
doggy,1,2006
disease,1,2006
growing,1,2006
cure,1,2006
belief,1,2006
glad,1,2006
concern,1,2006
camel,1,2006
county,1,2006
horizon,1,2006
melancholy,1,2006
gas,1,2006
cat,1,2006
crack,1,2006
pony,1,2006
bear,1,2006
ghost,1,2006
dust,1,2006
hahahahaha,1,2006
cookin,1,2006
hungry,1,2006
homies,1,2006
deserve,1,2006
witness,1,2006
guide,1,2006
wandering,1,2006
twisting,1,2006
clutter,1,2006
asleep,1,2006
familiar,1,2006
crossed,1,2006
hallway,1,2006
shout,1,2006
like,506,2007
know,426,2007
get,354,2007
na,348,2007
oh,330,2007
got,323,2007
make,315,2007
love,296,2007
go,260,2007
yeah,255,2007
let,245,2007
wan,238,2007
hey,230,2007
see,228,2007
girl,227,2007
baby,192,2007
ai,191,2007
gon,187,2007
way,183,2007
right,176,2007
walk,166,2007
say,151,2007
ca,148,2007
one,147,2007
never,142,2007
better,142,2007
could,138,2007
come,133,2007
want,133,2007
time,132,2007
ya,131,2007
boy,118,2007
give,117,2007
think,113,2007
bay,109,2007
away,107,2007
ooh,104,2007
two,104,2007
hot,104,2007
man,103,2007
rock,103,2007
take,102,2007
back,101,2007
feel,96,2007
uh,94,2007
tell,93,2007
step,92,2007
shit,88,2007
u,87,2007
keep,84,2007
would,82,2007
woah,80,2007
rain,78,2007
life,78,2007
night,75,2007
ayy,74,2007
party,74,2007
need,73,2007
world,68,2007
might,67,2007
gone,66,2007
club,65,2007
money,65,2007
tonight,64,2007
damn,63,2007
nigga,61,2007
said,61,2007
day,59,2007
thing,59,2007
wo,58,2007
hard,58,2007
even,57,2007
move,57,2007
call,56,2007
good,56,2007
really,56,2007
hip,56,2007
bed,55,2007
cold,55,2007
put,55,2007
ha,55,2007
wit,55,2007
yo,54,2007
cause,54,2007
body,53,2007
drive,53,2007
pop,53,2007
work,52,2007
also,51,2007
look,51,2007
still,50,2007
home,49,2007
nobody,49,2007
together,48,2007
nothing,47,2007
try,47,2007
lie,47,2007
ta,46,2007
told,45,2007
turn,45,2007
well,45,2007
fight,45,2007
mean,44,2007
stop,44,2007
face,44,2007
remember,44,2007
rockstar,44,2007
drop,43,2007
fly,43,2007
kiss,43,2007
big,42,2007
hit,42,2007
watch,42,2007
ever,41,2007
little,41,2007
believe,41,2007
bitch,41,2007
waiting,41,2007
da,40,2007
ride,40,2007
talk,39,2007
another,39,2007
heart,39,2007
first,39,2007
change,39,2007
lock,39,2007
mind,39,2007
eye,38,2007
lil,38,2007
stay,38,2007
going,38,2007
hand,37,2007
place,37,2007
real,37,2007
show,37,2007
side,37,2007
every,37,2007
end,36,2007
around,36,2007
lookin,36,2007
long,36,2007
hear,35,2007
left,34,2007
everything,34,2007
fine,34,2007
always,34,2007
waitin,34,2007
getting,34,2007
much,34,2007
top,34,2007
play,34,2007
car,33,2007
new,33,2007
smack,33,2007
wait,33,2007
break,33,2007
roll,32,2007
sexy,32,2007
friend,31,2007
wrong,31,2007
floor,30,2007
sweet,30,2007
song,30,2007
though,30,2007
matter,29,2007
made,29,2007
light,29,2007
spot,29,2007
name,28,2007
maybe,28,2007
ba,28,2007
used,28,2007
escape,27,2007
fall,27,2007
n,27,2007
wish,27,2007
act,27,2007
stand,26,2007
start,26,2007
late,26,2007
mad,26,2007
bad,25,2007
run,25,2007
drink,25,2007
already,25,2007
without,25,2007
memory,25,2007
tried,25,2007
must,24,2007
three,24,2007
feeling,24,2007
hour,24,2007
pretty,24,2007
as,24,2007
poppin,24,2007
enough,24,2007
hoe,24,2007
runaway,24,2007
ey,24,2007
stack,23,2007
miss,23,2007
umbrella,23,2007
hurt,23,2007
live,23,2007
listen,23,2007
lost,23,2007
babe,23,2007
last,23,2007
lady,23,2007
ah,23,2007
yes,22,2007
touch,22,2007
arm,22,2007
forget,22,2007
ready,22,2007
girlfriend,22,2007
handle,22,2007
looking,22,2007
alone,22,2007
wind,22,2007
thought,21,2007
far,21,2007
cadillac,21,2007
next,21,2007
done,21,2007
shake,21,2007
wonder,21,2007
game,21,2007
beat,21,2007
forever,20,2007
crazy,20,2007
low,20,2007
knew,20,2007
hold,20,2007
phone,20,2007
dis,20,2007
key,19,2007
star,19,2007
bar,19,2007
lip,19,2007
probably,19,2007
four,19,2007
nothin,19,2007
goin,19,2007
tryin,19,2007
carry,19,2007
pain,19,2007
flirt,19,2007
bought,18,2007
head,18,2007
fuck,18,2007
delicious,18,2007
everyone,18,2007
anymore,18,2007
trying,18,2007
second,17,2007
lay,17,2007
gettin,17,2007
woo,17,2007
TRUE,17,2007
free,17,2007
god,17,2007
everybody,17,2007
bring,17,2007
taste,17,2007
feelin,17,2007
beautiful,17,2007
harder,17,2007
stronger,17,2007
whoa,17,2007
sip,17,2007
bet,16,2007
took,16,2007
okay,16,2007
help,16,2007
leave,16,2007
sex,16,2007
tight,16,2007
set,16,2007
scene,16,2007
hell,16,2007
alright,16,2007
white,16,2007
southside,16,2007
wherever,16,2007
hating,16,2007
wave,16,2007
find,15,2007
sing,15,2007
tryna,15,2007
broke,15,2007
woman,15,2007
inside,15,2007
mine,15,2007
gave,15,2007
throw,15,2007
blow,15,2007
holding,15,2007
nice,15,2007
somebody,15,2007
else,15,2007
high,15,2007
crack,15,2007
hair,15,2007
minute,14,2007
save,14,2007
stare,14,2007
chance,14,2007
mama,14,2007
fast,14,2007
care,14,2007
thigh,14,2007
cry,14,2007
dude,14,2007
black,14,2007
pull,14,2007
room,14,2007
mami,14,2007
smile,14,2007
haha,14,2007
faster,14,2007
summer,14,2007
goddamn,14,2007
everywhere,14,2007
please,13,2007
mess,13,2007
front,13,2007
thinking,13,2007
chick,13,2007
drunk,13,2007
along,13,2007
alive,13,2007
came,13,2007
style,13,2007
homie,13,2007
e,13,2007
runnin,13,2007
old,13,2007
seem,13,2007
dance,13,2007
sometimes,13,2007
great,13,2007
thanks,13,2007
dip,13,2007
pride,13,2007
icebox,13,2007
cuz,13,2007
explain,13,2007
talkin,12,2007
lose,12,2007
reason,12,2007
sky,12,2007
shot,12,2007
switch,12,2007
singing,12,2007
cool,12,2007
plus,12,2007
goodbye,12,2007
bout,12,2007
ask,12,2007
die,12,2007
house,12,2007
guy,12,2007
street,12,2007
drug,12,2007
race,12,2007
ball,12,2007
clap,12,2007
tomorrow,11,2007
sleep,11,2007
truth,11,2007
comin,11,2007
apologize,11,2007
ground,11,2007
anything,11,2007
close,11,2007
meet,11,2007
worth,11,2007
pay,11,2007
promise,11,2007
air,11,2007
shorty,11,2007
spend,11,2007
something,11,2007
makin,11,2007
seen,11,2007
lot,11,2007
perfect,11,2007
im,11,2007
running,11,2007
kill,11,2007
outta,11,2007
snow,11,2007
understand,11,2007
answer,11,2007
child,11,2007
supposed,11,2007
thick,11,2007
since,10,2007
bank,10,2007
part,10,2007
war,10,2007
fault,10,2007
shut,10,2007
point,10,2007
treat,10,2007
ridin,10,2007
buy,10,2007
fun,10,2007
